episode,state,action,agent_rule,env_rule,episode_return
33,"((2, 0, 3), 1, 0)",0,1,2,-8
33,"((1, 2, 0), 2, 1)",3,2,2,-7
33,"((2, 3, 0), 2, 2)",0,2,0,-6
33,"((0, 2, 1), 1, 0)",3,1,0,-7
33,"((0, 3, 1), 2, 0)",1,2,0,-8
33,"((0, 3, 2), 1, 0)",3,1,0,-9
33,"((1, 2, 3), 0, 1)",0,0,0,-8
33,"((0, 2, 1), 0, 2)",1,0,0,-7
33,"((0, 3, 1), 1, 0)",2,1,0,-8
33,"((3, 1, 0), 2, 0)",1,2,0,-9
33,"((3, 2, 0), 0, 1)",3,0,0,-8
33,"((0, 1, 2), 0, 2)",3,0,1,-7
33,"((2, 3, 1), 0, 0)",0,0,1,-8
33,"((1, 0, 3), 2, 0)",1,2,1,-9
33,"((2, 1, 0), 0, 0)",1,0,1,-10
33,"((0, 1, 2), 1, 1)",1,1,1,-9
33,"((3, 0, 2), 1, 2)",1,1,1,-8
33,"((3, 0, 2), 1, 3)",0,1,2,-7
33,"((0, 2, 1), 1, 0)",0,1,2,-8
33,"((2, 1, 3), 2, 1)",1,2,2,-7
33,"((0, 2, 3), 2, 2)",3,2,2,-6
33,"((3, 0, 1), 2, 3)",3,2,1,-5
33,"((1, 2, 3), 2, 0)",1,2,1,-6
33,"((1, 2, 3), 1, 1)",2,1,1,-5
33,"((0, 2, 3), 1, 2)",2,1,1,-4
33,"((2, 3, 1), 1, 3)",2,1,1,-3
33,"((0, 3, 2), 2, 0)",1,2,1,-4
33,"((3, 1, 2), 0, 0)",0,0,1,-5
33,"((2, 0, 3), 1, 1)",1,1,1,-4
33,"((1, 2, 0), 1, 2)",0,1,0,-3
33,"((3, 2, 1), 1, 0)",2,1,0,-4
33,"((1, 0, 2), 2, 0)",1,2,0,-5
33,"((2, 3, 0), 0, 1)",1,0,0,-4
33,"((2, 0, 3), 0, 2)",2,0,2,-3
33,"((2, 1, 0), 0, 0)",2,0,2,-4
33,"((2, 0, 1), 3, 0)",3,3,2,-5
33,"((1, 3, 0), 2, 1)",1,2,2,-4
33,"((0, 1, 2), 2, 2)",0,2,1,-3
33,"((1, 0, 2), 2, 0)",2,2,1,-4
33,"((2, 3, 1), 0, 0)",1,0,1,-5
33,"((1, 2, 0), 2, 0)",1,2,1,-6
33,"((2, 1, 3), 1, 1)",2,1,1,-5
33,"((2, 1, 0), 1, 2)",1,1,1,-4
33,"((0, 2, 3), 3, 0)",3,3,1,-5
33,"((3, 2, 0), 0, 0)",0,0,1,-6
33,"((3, 0, 2), 1, 1)",2,1,1,-5
33,"((0, 2, 3), 1, 2)",0,1,1,-4
33,"((3, 1, 2), 1, 3)",2,1,0,-3
33,"((3, 1, 2), 0, 4)",3,0,2,-2
33,"((3, 1, 0), 1, 0)",1,1,2,-3
33,"((2, 1, 3), 0, 0)",3,0,2,-4
33,"((3, 0, 2), 1, 0)",1,1,2,-5
33,"((1, 0, 2), 2, 1)",2,2,2,-4
33,"((3, 1, 0), 1, 0)",0,1,2,-5
33,"((0, 1, 3), 2, 1)",0,2,2,-4
33,"((0, 1, 2), 2, 2)",3,2,1,-3
33,"((0, 2, 3), 2, 0)",2,2,1,-4
33,"((2, 1, 3), 0, 0)",0,0,1,-5
33,"((3, 1, 0), 1, 1)",1,1,1,-4
33,"((0, 3, 2), 1, 2)",1,1,1,-3
33,"((1, 2, 3), 1, 3)",3,1,1,-2
33,"((2, 3, 0), 0, 0)",1,0,1,-3
33,"((1, 2, 0), 2, 0)",0,2,1,-4
33,"((2, 3, 0), 1, 1)",2,1,1,-3
33,"((2, 0, 3), 1, 2)",3,1,0,-2
33,"((0, 1, 3), 1, 0)",0,1,0,-3
33,"((0, 1, 3), 2, 0)",3,2,0,-4
33,"((3, 1, 0), 0, 1)",0,0,0,-3
33,"((3, 2, 0), 0, 2)",3,0,2,-2
33,"((2, 1, 3), 2, 3)",0,2,0,-1
33,"((3, 0, 2), 0, 4)",2,0,1,0
33,"((0, 1, 3), 3, 0)",1,3,1,-1
33,"((0, 2, 1), 2, 0)",3,2,1,-2
33,"((1, 2, 0), 0, 0)",0,0,1,-3
33,"((3, 2, 0), 1, 1)",2,1,1,-2
33,"((0, 3, 1), 1, 2)",2,1,2,-1
33,"((2, 1, 3), 1, 0)",3,1,2,-2
33,"((0, 3, 1), 0, 0)",2,0,2,-3
33,"((2, 1, 0), 2, 1)",1,2,2,-2
33,"((3, 0, 1), 2, 2)",0,2,2,-1
33,"((3, 1, 0), 3, 0)",2,3,2,-2
33,"((1, 0, 2), 1, 0)",1,1,2,-3
33,"((1, 3, 2), 2, 1)",2,2,2,-2
33,"((3, 0, 2), 2, 2)",2,2,2,-1
33,"((2, 1, 0), 2, 3)",2,2,1,0
33,"((0, 1, 2), 1, 4)",1,1,2,1
33,"((0, 1, 3), 2, 5)",2,2,0,2
33,"((3, 2, 0), 1, 0)",1,1,0,1
33,"((3, 1, 0), 2, 0)",0,2,0,0
33,"((3, 0, 2), 0, 1)",3,0,0,1
33,"((0, 1, 3), 0, 2)",3,0,0,2
33,"((3, 1, 2), 0, 3)",0,0,1,3
33,"((0, 3, 2), 2, 0)",2,2,1,2
33,"((2, 3, 1), 0, 0)",0,0,1,1
33,"((3, 2, 0), 2, 0)",1,2,1,0
33,"((1, 2, 3), 2, 0)",0,2,1,-1
33,"((1, 2, 3), 1, 1)",2,1,1,0
33,"((3, 0, 1), 1, 2)",2,1,2,1
33,"((1, 2, 3), 1, 0)",0,1,2,0
33,"((0, 2, 1), 2, 1)",3,2,2,1
33,"((1, 2, 0), 2, 2)",1,2,1,2
33,"((1, 0, 3), 0, 0)",1,0,1,1
33,"((3, 0, 1), 1, 1)",0,1,1,2
33,"((3, 1, 0), 1, 2)",0,1,2,3
33,"((2, 0, 3), 1, 0)",1,1,2,2
33,"((3, 0, 1), 2, 1)",3,2,2,3
33,"((2, 3, 0), 2, 2)",1,2,1,4
33,"((3, 2, 1), 3, 0)",1,3,1,3
33,"((3, 1, 2), 0, 0)",3,0,1,2
33,"((0, 3, 2), 1, 1)",1,1,1,3
33,"((1, 2, 3), 3, 0)",1,3,1,2
33,"((2, 0, 3), 3, 0)",0,3,1,1
33,"((0, 2, 1), 1, 1)",0,1,1,2
33,"((0, 2, 1), 1, 2)",2,1,2,3
33,"((0, 1, 3), 1, 0)",2,1,2,2
33,"((0, 2, 1), 0, 0)",0,0,2,1
33,"((2, 1, 3), 1, 0)",2,1,2,0
33,"((1, 3, 2), 0, 0)",2,0,2,-1
33,"((0, 2, 3), 1, 0)",3,1,2,-2
33,"((2, 1, 3), 2, 1)",3,2,2,-1
33,"((1, 0, 2), 2, 2)",3,2,2,0
33,"((3, 0, 2), 1, 0)",0,1,2,-1
33,"((2, 0, 3), 2, 1)",2,2,2,0
33,"((0, 2, 3), 2, 2)",3,2,2,1
33,"((0, 1, 2), 2, 3)",3,2,1,2
33,"((1, 3, 2), 0, 0)",0,0,1,1
33,"((0, 3, 2), 1, 1)",3,1,1,2
33,"((1, 2, 3), 1, 2)",3,1,1,3
33,"((3, 1, 2), 0, 0)",1,0,1,2
33,"((2, 0, 1), 1, 1)",1,1,1,3
33,"((0, 1, 3), 1, 2)",0,1,2,4
33,"((2, 0, 3), 1, 0)",1,1,2,3
33,"((2, 1, 3), 2, 1)",3,2,2,4
33,"((1, 2, 3), 2, 2)",3,2,1,5
33,"((1, 2, 0), 2, 0)",3,2,1,4
33,"((2, 3, 1), 1, 1)",2,1,1,5
33,"((2, 0, 1), 1, 2)",3,1,1,6
33,"((2, 0, 1), 1, 3)",0,1,1,7
33,"((3, 1, 2), 0, 0)",2,0,1,6
33,"((2, 0, 3), 1, 1)",1,1,1,7
33,"((0, 2, 3), 1, 2)",0,1,1,8
33,"((2, 0, 3), 1, 3)",2,1,0,9
33,"((2, 1, 0), 2, 0)",3,2,0,8
33,"((3, 0, 2), 0, 1)",2,0,0,9
33,"((2, 1, 0), 0, 2)",3,0,0,10
33,"((0, 2, 3), 0, 3)",2,0,1,11
33,"((0, 1, 3), 1, 4)",2,1,2,12
33,"((0, 2, 1), 0, 0)",0,0,2,11
33,"((2, 1, 0), 1, 0)",2,1,2,10
33,"((0, 3, 1), 2, 1)",0,2,2,11
33,"((3, 0, 2), 2, 2)",1,2,0,12
33,"((2, 3, 1), 2, 0)",2,2,0,11
33,"((1, 3, 2), 1, 0)",3,1,0,10
33,"((2, 0, 1), 0, 1)",1,0,0,11
33,"((2, 3, 0), 0, 2)",2,0,2,12
33,"((0, 1, 2), 0, 0)",2,0,2,11
33,"((3, 1, 2), 1, 0)",1,1,2,10
33,"((3, 1, 0), 0, 0)",3,0,2,9
33,"((1, 2, 0), 2, 1)",0,2,2,10
33,"((1, 0, 3), 2, 2)",0,2,1,11
33,"((2, 3, 1), 2, 0)",3,2,1,10
33,"((2, 1, 3), 1, 1)",3,1,1,11
33,"((2, 1, 0), 1, 2)",1,1,0,12
33,"((1, 3, 0), 2, 0)",0,2,0,11
33,"((1, 0, 3), 0, 1)",1,0,0,12
33,"((2, 0, 1), 0, 2)",1,0,0,13
33,"((0, 3, 1), 1, 0)",0,1,0,12
33,"((3, 1, 0), 2, 0)",1,2,0,11
33,"((3, 0, 2), 0, 1)",3,0,0,12
33,"((0, 1, 2), 0, 2)",3,0,1,13
33,"((1, 0, 2), 0, 0)",0,0,1,12
33,"((3, 2, 1), 2, 0)",2,2,1,11
33,"((0, 2, 3), 1, 1)",2,1,1,12
33,"((0, 1, 2), 1, 2)",2,1,2,13
33,"((0, 3, 2), 1, 0)",1,1,2,12
33,"((3, 1, 0), 0, 0)",0,0,2,11
33,"((1, 3, 2), 2, 1)",0,2,2,12
33,"((0, 2, 1), 2, 2)",2,2,1,13
33,"((1, 0, 2), 2, 0)",1,2,1,12
33,"((3, 1, 0), 0, 0)",1,0,1,11
33,"((0, 3, 1), 2, 0)",0,2,1,10
33,"((0, 2, 1), 1, 1)",3,1,1,11
33,"((0, 2, 1), 1, 2)",2,1,2,12
33,"((0, 2, 3), 1, 0)",2,1,2,11
33,"((3, 1, 0), 2, 1)",3,2,2,12
33,"((2, 0, 3), 2, 2)",0,2,2,13
33,"((2, 3, 1), 1, 0)",0,1,2,12
33,"((2, 0, 3), 2, 1)",1,2,2,13
33,"((0, 2, 1), 2, 2)",3,2,1,14
34,"((3, 1, 0), 2, 0)",1,2,1,-1
34,"((2, 0, 1), 0, 0)",3,0,1,-2
34,"((1, 0, 2), 1, 1)",0,1,1,-1
34,"((0, 1, 2), 1, 2)",0,1,1,0
34,"((1, 3, 0), 2, 0)",2,2,1,-1
34,"((3, 1, 2), 0, 0)",1,0,1,-2
34,"((1, 3, 0), 1, 1)",1,1,1,-1
34,"((3, 1, 2), 1, 2)",3,1,2,0
34,"((0, 1, 3), 1, 0)",1,1,2,-1
34,"((1, 3, 0), 2, 1)",3,2,2,0
34,"((1, 0, 2), 2, 2)",0,2,0,1
34,"((2, 0, 1), 1, 0)",0,1,0,0
34,"((1, 0, 3), 2, 0)",1,2,0,-1
34,"((0, 3, 2), 0, 1)",1,0,0,0
34,"((3, 1, 0), 0, 2)",0,0,0,1
34,"((1, 2, 0), 0, 3)",3,0,0,2
34,"((2, 0, 1), 1, 0)",2,1,0,1
34,"((3, 1, 2), 2, 0)",1,2,0,0
34,"((3, 1, 2), 1, 0)",1,1,0,-1
34,"((2, 0, 1), 0, 1)",3,0,0,0
34,"((1, 3, 2), 0, 2)",2,0,2,1
34,"((0, 1, 3), 0, 0)",1,0,2,0
34,"((0, 2, 1), 2, 1)",3,2,2,1
34,"((0, 1, 2), 2, 2)",1,2,1,2
34,"((0, 1, 2), 2, 0)",2,2,1,1
34,"((3, 2, 1), 1, 1)",1,1,1,2
34,"((2, 3, 0), 1, 2)",2,1,2,3
34,"((1, 0, 2), 1, 0)",3,1,2,2
34,"((1, 3, 2), 2, 1)",2,2,2,3
34,"((1, 0, 3), 2, 2)",2,2,1,4
34,"((3, 1, 2), 1, 3)",0,1,0,5
34,"((2, 0, 1), 0, 4)",3,0,1,6
34,"((2, 0, 3), 1, 5)",0,1,2,7
34,"((3, 1, 0), 3, 0)",1,3,2,6
34,"((1, 2, 3), 1, 0)",1,1,2,5
34,"((0, 2, 3), 2, 1)",3,2,2,6
34,"((3, 2, 0), 2, 2)",3,2,2,7
34,"((1, 2, 0), 0, 0)",3,0,2,6
34,"((1, 2, 0), 1, 0)",2,1,2,5
34,"((1, 0, 3), 0, 0)",1,0,2,4
34,"((2, 1, 0), 1, 0)",0,1,2,3
34,"((2, 3, 1), 2, 1)",0,2,2,4
34,"((0, 2, 3), 2, 2)",1,2,2,5
34,"((1, 2, 3), 2, 3)",3,2,1,6
34,"((2, 1, 0), 1, 4)",2,1,1,7
34,"((2, 1, 0), 2, 0)",0,2,1,6
34,"((1, 3, 0), 0, 0)",2,0,1,5
34,"((2, 3, 1), 1, 1)",3,1,1,6
34,"((0, 2, 1), 1, 2)",3,1,0,7
34,"((0, 1, 3), 1, 0)",2,1,0,6
34,"((1, 3, 0), 2, 0)",3,2,0,5
34,"((2, 1, 0), 0, 1)",1,0,0,6
34,"((2, 1, 0), 0, 2)",2,0,0,7
34,"((3, 0, 1), 0, 3)",2,0,0,8
34,"((1, 3, 0), 1, 0)",0,1,0,7
34,"((1, 0, 2), 2, 0)",0,2,0,6
34,"((0, 1, 2), 0, 1)",1,0,0,7
34,"((0, 1, 3), 0, 2)",0,0,1,8
34,"((3, 1, 0), 0, 0)",0,0,1,7
34,"((2, 1, 0), 2, 0)",0,2,1,6
34,"((1, 2, 0), 0, 0)",2,0,1,5
34,"((0, 3, 1), 1, 1)",2,1,1,6
34,"((3, 1, 2), 1, 2)",3,1,1,7
34,"((3, 2, 1), 1, 3)",1,1,0,8
34,"((2, 1, 3), 1, 0)",2,1,0,7
34,"((1, 2, 3), 1, 0)",1,1,0,6
34,"((2, 1, 3), 2, 0)",3,2,0,5
34,"((2, 1, 0), 1, 0)",1,1,0,4
34,"((2, 1, 3), 2, 0)",0,2,0,3
34,"((0, 1, 3), 1, 0)",1,1,0,2
34,"((0, 3, 2), 2, 0)",3,2,0,1
34,"((1, 0, 2), 0, 1)",0,0,0,2
34,"((0, 2, 3), 0, 2)",1,0,0,3
34,"((2, 1, 3), 0, 3)",0,0,2,4
34,"((3, 0, 1), 0, 0)",2,0,2,3
34,"((3, 2, 0), 1, 0)",0,1,2,2
34,"((2, 3, 1), 2, 1)",0,2,2,3
34,"((2, 0, 3), 2, 2)",1,2,2,4
34,"((2, 0, 3), 1, 0)",0,1,2,3
34,"((3, 2, 1), 2, 1)",3,2,2,4
34,"((0, 1, 3), 2, 2)",1,2,2,5
34,"((0, 1, 3), 2, 3)",3,2,0,6
34,"((0, 2, 3), 0, 4)",0,0,0,7
34,"((0, 2, 1), 0, 5)",0,0,2,8
34,"((0, 1, 3), 0, 0)",0,0,2,7
34,"((0, 2, 3), 2, 1)",3,2,2,8
34,"((3, 2, 1), 2, 2)",3,2,2,9
34,"((0, 3, 1), 2, 3)",1,2,2,10
34,"((2, 0, 1), 1, 0)",3,1,2,9
34,"((0, 2, 1), 2, 1)",1,2,2,10
34,"((3, 0, 1), 2, 2)",1,2,2,11
34,"((2, 3, 0), 1, 0)",0,1,2,10
34,"((1, 3, 0), 0, 0)",2,0,2,9
34,"((0, 3, 1), 1, 0)",3,1,2,8
34,"((2, 1, 3), 2, 1)",1,2,2,9
34,"((1, 2, 3), 2, 2)",3,2,2,10
34,"((0, 1, 3), 2, 3)",3,2,2,11
34,"((3, 1, 0), 0, 0)",0,0,2,10
34,"((1, 0, 2), 2, 1)",0,2,2,11
34,"((1, 3, 0), 2, 2)",2,2,2,12
34,"((2, 1, 0), 1, 0)",3,1,2,11
34,"((2, 1, 3), 2, 1)",0,2,2,12
34,"((2, 0, 1), 2, 2)",3,2,1,13
34,"((2, 1, 0), 2, 0)",1,2,1,12
34,"((3, 1, 2), 0, 0)",2,0,1,11
34,"((0, 2, 1), 1, 1)",1,1,1,12
34,"((1, 3, 0), 1, 2)",2,1,2,13
34,"((1, 3, 0), 1, 0)",3,1,2,12
34,"((2, 0, 3), 2, 1)",0,2,2,13
34,"((1, 3, 0), 2, 2)",3,2,2,14
34,"((2, 1, 0), 3, 0)",2,3,2,13
34,"((0, 3, 2), 1, 0)",1,1,2,12
34,"((3, 0, 2), 1, 0)",3,1,2,11
34,"((3, 2, 1), 1, 0)",0,1,2,10
34,"((3, 1, 2), 1, 0)",2,1,2,9
34,"((3, 1, 2), 0, 0)",3,0,2,8
34,"((3, 0, 2), 1, 0)",1,1,2,7
34,"((1, 3, 2), 2, 1)",2,2,2,8
34,"((3, 0, 2), 2, 2)",2,2,2,9
34,"((0, 3, 2), 2, 3)",2,2,1,10
34,"((3, 2, 1), 0, 0)",0,0,1,9
34,"((0, 2, 3), 1, 1)",2,1,1,10
34,"((0, 1, 2), 1, 2)",2,1,1,11
34,"((2, 0, 1), 1, 3)",1,1,2,12
34,"((0, 3, 1), 0, 0)",2,0,2,11
34,"((0, 1, 2), 2, 1)",1,2,2,12
34,"((0, 2, 3), 2, 2)",2,2,1,13
34,"((2, 0, 1), 2, 0)",3,2,1,12
34,"((1, 2, 3), 1, 1)",0,1,1,13
34,"((1, 0, 3), 1, 2)",2,1,2,14
34,"((2, 0, 3), 0, 0)",1,0,2,13
34,"((1, 2, 3), 2, 1)",3,2,2,14
34,"((2, 0, 3), 2, 2)",3,2,0,15
34,"((0, 3, 1), 2, 0)",3,2,0,14
34,"((1, 0, 2), 1, 0)",3,1,0,13
34,"((3, 0, 1), 2, 0)",2,2,0,12
34,"((0, 1, 2), 0, 1)",3,0,0,13
34,"((2, 1, 3), 0, 2)",0,0,0,14
34,"((0, 1, 3), 0, 3)",2,0,1,15
34,"((1, 0, 2), 2, 0)",3,2,1,14
34,"((0, 3, 2), 0, 0)",1,0,1,13
34,"((2, 3, 0), 1, 1)",3,1,1,14
34,"((2, 0, 1), 1, 2)",3,1,1,15
34,"((2, 1, 0), 1, 3)",0,1,1,16
34,"((3, 0, 2), 3, 0)",3,3,1,15
34,"((3, 2, 0), 1, 1)",0,1,1,16
34,"((0, 1, 2), 1, 2)",2,1,2,17
34,"((0, 2, 1), 1, 0)",1,1,2,16
34,"((0, 3, 2), 2, 1)",1,2,2,17
34,"((0, 1, 2), 2, 2)",2,2,0,18
34,"((0, 1, 3), 2, 0)",2,2,0,17
34,"((0, 1, 2), 0, 1)",0,0,0,18
34,"((1, 3, 2), 0, 2)",0,0,0,19
34,"((2, 1, 0), 0, 3)",1,0,0,20
34,"((3, 2, 0), 0, 4)",2,0,1,21
34,"((2, 1, 3), 3, 0)",1,3,1,20
34,"((2, 3, 0), 0, 0)",2,0,1,19
34,"((1, 0, 2), 2, 0)",0,2,1,18
34,"((1, 3, 2), 0, 0)",1,0,1,17
34,"((1, 0, 3), 1, 1)",3,1,1,18
34,"((0, 3, 2), 1, 2)",0,1,0,19
34,"((3, 1, 2), 1, 0)",3,1,0,18
34,"((0, 2, 3), 0, 1)",3,0,0,19
34,"((1, 2, 3), 0, 2)",0,0,0,20
34,"((2, 0, 3), 3, 0)",0,3,0,19
34,"((0, 3, 1), 1, 0)",0,1,0,18
34,"((1, 3, 2), 2, 0)",1,2,0,17
34,"((2, 1, 3), 1, 0)",3,1,0,16
34,"((2, 0, 3), 0, 1)",2,0,0,17
34,"((3, 1, 2), 2, 0)",3,2,0,16
34,"((1, 3, 0), 1, 0)",1,1,0,15
34,"((3, 1, 0), 0, 1)",1,0,0,16
34,"((0, 1, 2), 0, 2)",3,0,2,17
34,"((2, 1, 3), 0, 0)",0,0,2,16
34,"((1, 3, 0), 1, 0)",1,1,2,15
34,"((0, 1, 3), 2, 1)",0,2,2,16
34,"((3, 2, 1), 2, 2)",3,2,2,17
34,"((3, 1, 0), 2, 3)",1,2,1,18
34,"((2, 3, 1), 1, 4)",1,1,1,19
34,"((1, 0, 2), 0, 0)",2,0,1,18
34,"((2, 1, 3), 2, 0)",2,2,1,17
34,"((2, 1, 3), 3, 0)",0,3,1,16
34,"((3, 1, 0), 0, 0)",2,0,1,15
34,"((2, 0, 1), 2, 0)",0,2,1,14
34,"((2, 1, 0), 1, 1)",0,1,1,15
34,"((1, 3, 2), 1, 2)",1,1,1,16
34,"((0, 3, 2), 1, 3)",3,1,1,17
34,"((1, 0, 2), 1, 4)",3,1,2,18
34,"((2, 1, 0), 2, 5)",2,2,1,19
34,"((1, 0, 2), 1, 6)",1,1,2,20
34,"((3, 1, 0), 1, 0)",0,1,2,19
34,"((2, 3, 1), 2, 1)",0,2,2,20
34,"((3, 2, 1), 0, 0)",2,0,2,19
34,"((3, 2, 0), 1, 0)",2,1,2,18
34,"((3, 0, 1), 2, 1)",0,2,2,19
34,"((0, 2, 3), 2, 2)",1,2,0,20
34,"((0, 1, 3), 2, 0)",3,2,0,19
34,"((2, 3, 0), 0, 1)",0,0,0,20
34,"((0, 3, 1), 0, 2)",2,0,0,21
34,"((0, 1, 2), 0, 3)",0,0,2,22
34,"((2, 3, 0), 3, 0)",3,3,2,21
34,"((0, 1, 2), 1, 0)",3,1,2,20
34,"((2, 1, 0), 2, 1)",2,2,2,21
34,"((1, 2, 0), 2, 2)",0,2,2,22
34,"((0, 2, 3), 2, 3)",0,2,1,23
34,"((0, 3, 2), 1, 4)",2,1,0,24
34,"((0, 2, 3), 2, 0)",2,2,0,23
34,"((1, 2, 0), 0, 1)",0,0,0,24
34,"((3, 0, 1), 0, 2)",1,0,2,25
34,"((1, 2, 0), 0, 0)",3,0,2,24
34,"((1, 2, 0), 1, 0)",2,1,2,23
34,"((3, 2, 1), 0, 0)",1,0,2,22
34,"((0, 1, 2), 1, 0)",2,1,2,21
34,"((1, 2, 3), 2, 1)",2,2,2,22
34,"((1, 3, 0), 2, 2)",3,2,1,23
34,"((2, 1, 3), 1, 3)",3,1,0,24
34,"((2, 1, 0), 1, 0)",1,1,0,23
34,"((1, 2, 0), 2, 0)",0,2,0,22
34,"((1, 2, 3), 1, 0)",2,1,0,21
34,"((1, 2, 3), 2, 0)",3,2,0,20
34,"((2, 0, 1), 1, 0)",2,1,0,19
34,"((1, 2, 3), 2, 0)",1,2,0,18
34,"((1, 2, 3), 1, 0)",2,1,0,17
34,"((0, 1, 3), 2, 0)",3,2,0,16
34,"((1, 3, 2), 0, 1)",0,0,0,17
34,"((3, 2, 1), 0, 2)",1,0,2,18
35,"((0, 2, 1), 0, 0)",3,0,0,-1
35,"((0, 1, 2), 1, 0)",2,1,0,-2
35,"((0, 1, 2), 1, 0)",1,1,0,-3
35,"((3, 2, 1), 2, 0)",2,2,0,-4
35,"((3, 0, 1), 1, 0)",2,1,0,-5
35,"((0, 3, 2), 0, 1)",3,0,0,-4
35,"((2, 1, 0), 0, 2)",0,0,0,-3
35,"((1, 0, 2), 0, 3)",2,0,2,-2
35,"((2, 0, 1), 1, 0)",0,1,2,-3
35,"((2, 1, 0), 2, 1)",1,2,2,-2
35,"((2, 3, 1), 2, 2)",0,2,1,-1
35,"((3, 0, 1), 2, 0)",1,2,1,-2
35,"((2, 3, 1), 0, 0)",3,0,1,-3
35,"((3, 1, 0), 2, 0)",1,2,1,-4
35,"((1, 3, 2), 0, 0)",3,0,1,-5
35,"((3, 1, 2), 1, 1)",3,1,1,-4
35,"((1, 0, 2), 1, 2)",1,1,2,-3
35,"((0, 3, 2), 1, 0)",0,1,2,-4
35,"((3, 1, 0), 0, 0)",0,0,2,-5
35,"((1, 2, 3), 2, 1)",0,2,2,-4
35,"((0, 3, 1), 2, 2)",3,2,2,-3
35,"((2, 1, 0), 2, 3)",1,2,2,-2
35,"((1, 3, 2), 1, 0)",1,1,2,-3
35,"((3, 0, 1), 0, 0)",1,0,2,-4
35,"((2, 1, 0), 1, 0)",0,1,2,-5
35,"((1, 3, 2), 2, 1)",0,2,2,-4
35,"((3, 2, 0), 2, 2)",2,2,1,-3
35,"((1, 3, 0), 2, 0)",0,2,1,-4
35,"((1, 2, 3), 0, 0)",1,0,1,-5
35,"((0, 2, 3), 1, 1)",2,1,1,-4
35,"((2, 0, 1), 1, 2)",2,1,1,-3
35,"((1, 2, 3), 1, 3)",0,1,1,-2
35,"((3, 2, 1), 0, 0)",1,0,1,-3
35,"((1, 0, 2), 1, 1)",2,1,1,-2
35,"((0, 2, 3), 1, 2)",0,1,1,-1
35,"((2, 0, 1), 1, 3)",2,1,1,0
35,"((0, 1, 3), 0, 0)",2,0,1,-1
35,"((0, 3, 1), 2, 0)",3,2,1,-2
35,"((1, 3, 0), 1, 1)",3,1,1,-1
35,"((0, 3, 2), 1, 2)",3,1,0,0
35,"((1, 0, 2), 1, 0)",3,1,0,-1
35,"((1, 3, 0), 2, 0)",2,2,0,-2
35,"((2, 1, 0), 0, 1)",1,0,0,-1
35,"((3, 1, 0), 0, 2)",2,0,0,0
35,"((0, 2, 1), 0, 3)",3,0,2,1
35,"((3, 0, 2), 0, 0)",0,0,2,0
35,"((1, 0, 3), 1, 0)",0,1,2,-1
35,"((1, 0, 2), 0, 0)",1,0,2,-2
35,"((3, 1, 2), 2, 1)",2,2,2,-1
35,"((0, 3, 2), 2, 2)",2,2,2,0
35,"((3, 1, 0), 2, 3)",2,2,0,1
35,"((3, 2, 0), 1, 0)",1,1,0,0
35,"((1, 2, 3), 2, 0)",0,2,0,-1
35,"((0, 1, 2), 1, 0)",2,1,0,-2
35,"((1, 2, 3), 2, 0)",2,2,0,-3
35,"((1, 0, 2), 1, 0)",2,1,0,-4
35,"((0, 2, 3), 2, 0)",2,2,0,-5
35,"((3, 2, 0), 0, 1)",0,0,0,-4
35,"((2, 1, 3), 0, 2)",3,0,2,-3
35,"((1, 3, 0), 0, 0)",2,0,2,-4
35,"((1, 2, 3), 1, 0)",3,1,2,-5
35,"((0, 1, 3), 2, 1)",3,2,2,-4
35,"((1, 0, 2), 2, 2)",3,2,0,-3
35,"((2, 3, 0), 1, 0)",0,1,0,-4
35,"((2, 0, 3), 0, 1)",2,0,0,-3
35,"((0, 3, 1), 0, 2)",2,0,0,-2
35,"((2, 1, 0), 0, 3)",0,0,0,-1
35,"((3, 0, 2), 0, 4)",2,0,2,0
35,"((2, 3, 1), 2, 5)",2,2,1,1
35,"((2, 1, 3), 3, 0)",0,3,1,0
35,"((2, 1, 0), 0, 0)",2,0,1,-1
35,"((1, 0, 3), 1, 1)",1,1,1,0
35,"((0, 3, 1), 1, 2)",0,1,2,1
35,"((0, 1, 3), 1, 0)",3,1,2,0
35,"((0, 2, 3), 2, 1)",3,2,2,1
35,"((2, 3, 0), 2, 2)",3,2,2,2
35,"((1, 0, 2), 0, 0)",2,0,2,1
35,"((0, 2, 1), 2, 1)",2,2,2,2
35,"((2, 1, 0), 2, 2)",1,2,2,3
35,"((1, 3, 2), 2, 3)",0,2,2,4
35,"((0, 3, 2), 1, 0)",3,1,2,3
35,"((3, 1, 0), 0, 0)",0,0,2,2
35,"((2, 1, 0), 2, 1)",0,2,2,3
35,"((2, 0, 1), 2, 2)",0,2,0,4
35,"((3, 1, 0), 2, 0)",1,2,0,3
35,"((3, 2, 0), 0, 1)",3,0,0,4
35,"((0, 2, 1), 0, 2)",3,0,0,5
35,"((0, 2, 3), 1, 0)",2,1,0,4
35,"((1, 3, 0), 2, 0)",3,2,0,3
35,"((2, 3, 1), 0, 1)",1,0,0,4
35,"((3, 1, 2), 0, 2)",2,0,0,5
35,"((1, 0, 2), 0, 3)",3,0,1,6
35,"((3, 0, 2), 3, 0)",3,3,1,5
35,"((2, 3, 1), 1, 1)",0,1,1,6
35,"((0, 3, 1), 1, 2)",3,1,2,7
35,"((1, 0, 3), 1, 0)",3,1,2,6
